,Product ID,Category,Price,Date of Purchase,Customer ID,Location,Payment Method
165,d49989f0-14bc-4c2c-8e61-b5a2180edde4,Home,450.99,2021-11-06,a15428e1-429d-4bce-b428-8d9b5a38461c,Wrightfort,Cash
166,e5ae2286-4f9f-4f60-9b15-4ffff0ffe11c,Electronics,455.43,2021-05-21,3b085f70-8df1-4e72-b96b-e52434e9ea7e,Hicksburgh,Credit Card
167,92681fbb-0ab9-4bf1-8453-4af1e1e23b1e,Clothing,233.23,2024-09-10,ef29cac3-0424-4d30-80e1-9615811afe18,Colemanborough,Credit Card
168,e563aa79-bf03-44c1-8b49-8de8dfae3976,Books,84.15,2020-07-24,5c0ff50a-6795-4cf1-b745-bab983f6516a,Lake Meganfurt,PayPal
169,ba9cf431-5e43-47a3-bcde-f4500ea7d485,Home,359.86,2024-12-02,803dd1fc-e0c4-49cc-93d4-b6116e3aa45f,Murrayburgh,PayPal
170,62e6972a-641b-4ce5-aa72-a8119aca5ebb,Home,307.51,2024-06-01,512184e1-facf-4c0a-9f44-92cbbc3caec8,New Paulstad,PayPal
171,3ca55bed-4620-4feb-8ec6-d2a8bd3bb155,Books,24.41,2020-09-15,1e9714f9-8736-42e7-9514-988e2d20ecfd,Brittanyview,PayPal
172,dfb72250-0983-441d-badc-aeac14715e16,Toys,494.56,2024-07-04,33a30291-0080-4229-bee2-ea5565125e7f,Lauraton,Cash
173,5937c1b5-2c0b-43ba-bebf-f05485a5c054,Toys,255.2,2022-03-05,17759ebe-cf80-4992-ba36-33bee46bf81c,Robbinsville,Credit Card
174,6533fb74-70d6-496a-9f97-f60edaac62d1,Books,351.13,2025-03-06,aeded873-950e-4dfa-b41c-d04b7bfed7e3,Santanahaven,Cash
175,89641a06-2c7b-46c8-8848-dd382257aa4f,Clothing,352.64,2022-03-03,c0ee6852-a71a-421e-aa94-ee8f949375c3,North David,PayPal
176,2b161e13-7f9e-402a-85f4-d9d898fc09b2,Electronics,299.97,2021-02-15,d1885e40-e89a-41d8-8bf6-27f9a48b818d,Princeborough,Credit Card
177,8623df68-8923-42dd-938b-567967b1df99,Clothing,90.43,2025-03-05,44645cc9-1939-4ab5-a0ff-1d1ad887175c,Ericaberg,PayPal
178,118eddd0-f197-498f-9ab0-ca12e6d26b4c,Clothing,123.66,2021-06-02,c536a198-a780-4986-9df6-042160beb174,East Marktown,Credit Card
179,ef0e2384-0081-41ef-b3bb-b8109b2c906f,Clothing,158.52,2021-12-28,ae38acba-4538-4e40-b3fd-7564a3ec2289,Kerriside,Cash
180,83d8973d-0ad1-4de4-b7b0-a2e84bca2f14,Clothing,263.78,2025-04-05,6293e6f3-36a7-42a0-889a-f00176637b05,South Mistyport,Bank Transfer
181,cefee568-3091-491c-ab95-713fd1cad994,Electronics,51.38,2023-01-07,fe891fc3-5acb-4df4-a835-dcaf9c1513f0,Spencerville,Credit Card
182,b2bb0808-cc89-461d-9aa5-1ea409637cb8,Home,334.94,2025-02-20,19826321-1970-4714-a776-16e5d12cdc1b,Johnmouth,Credit Card
183,825b04e7-188f-48f1-891a-d6934569f4c7,Toys,497.76,2020-03-22,379a5ba1-0b22-4567-b825-0665a6b3b66a,New Wesleyport,PayPal
184,5cb33913-6aa9-4f70-a5a4-5cd955600e22,Home,466.22,2023-02-12,948c0e68-0492-4eef-a9cc-23410bbc39fc,Keithshire,Bank Transfer
185,183c891f-3ac2-4303-8d57-a1499f0dd437,Electronics,115.88,2023-10-06,d4861e72-d169-40e2-bdda-c2c1b614ccd2,Greenland,Credit Card
186,5421e7ea-8d2e-4058-b40a-bb94c43f97ec,Toys,222.23,2022-07-06,34365d2c-0505-4115-8089-60a431f8e631,South Joelmouth,Credit Card
187,ab497054-7e39-441b-b40f-748d1326e8cc,Electronics,297.32,2024-04-16,de042cf9-03e9-4e9d-9978-4ee127086477,Joannaburgh,PayPal
188,d78b1b9b-3a57-4e67-820f-1c594fe97fa1,Clothing,120.71,2022-07-01,741e2100-781b-4dda-ab55-c601202f5b84,South Susan,Bank Transfer
189,ca5f0051-2a48-40e5-818b-99ec3d03730b,Clothing,152.95,2020-02-27,d0553575-5be7-44aa-a5f9-4f9f0ea4cc48,South Sethfurt,Cash
190,125ad4e4-a9d0-455d-b2a5-63684f75882f,Clothing,422.31,2020-01-01,032e1a79-0fba-4a48-840a-d563587ffed2,North Margaret,Cash
191,fac20244-6f0f-4b95-a8d3-f1ffb7cd7ed4,Home,267.58,2021-12-24,7bac574a-0d69-4440-9b72-49aba1f1f2b8,New Hectorshire,PayPal
192,1783ef68-c402-4202-a81d-490c555492ca,Home,246.33,2023-08-21,a24740a7-3d26-4611-8532-38d0482020c3,Annachester,PayPal
193,9ecb3bd6-bab5-46c7-95b1-e24d7819ee04,Toys,444.47,2025-01-02,c3a57ce4-ba45-4236-ba6f-0fa2df47d6e9,New Louis,Credit Card
194,62c1e1cf-8eef-4d53-b9d7-bdd4ce34fbe8,Toys,454.07,2020-05-28,f2ba8a16-04e3-4d71-bcd3-b7bfd90f2d78,Lake Anthonyberg,Bank Transfer
195,8d18d6f7-baa5-4ab5-82e5-349e4eabe163,Books,396.32,2021-08-04,1d857e1a-31f5-4a05-a0a6-ff0b5353be49,West Allison,Bank Transfer
196,15221b68-f45b-40d7-9d3d-fde8cd3ac40a,Electronics,412.61,2020-02-27,8f8c7d70-f20c-43b0-a616-d85d2277d02b,Henryton,Cash
197,08d64af4-e2ee-49b6-9559-514f478ae10e,Clothing,194.88,2024-04-05,4375f1d2-cefb-4c76-9329-ad14df810681,North Jamesmouth,Cash
198,e139eaaf-0102-4e13-a081-2d7e23ee78ed,Clothing,492.17,2024-12-01,4cc5e73c-903b-4130-b9f6-e2e9fec5665a,West Emily,Credit Card
199,3920c069-8203-440a-84e8-6416bdd27138,Clothing,312.48,2020-11-06,9ab47a3d-ac61-487d-ac5b-13f797d29f5c,West Tracey,Bank Transfer
200,a6568f4c-8ade-44f2-b37c-f0c85ade48e3,Home,202.94,2024-06-10,ccb0f529-8c77-4465-933e-a1871bd81b4e,North Robert,Bank Transfer
201,f116af03-eacb-4127-9a78-686709738e29,Clothing,499.2,2022-06-08,b7927035-45eb-4c21-a1ef-1c2b111ed19c,North Saraville,Credit Card
202,4266d138-a0a0-4215-b7af-3f05ee8b0c3b,Home,62.15,2024-12-28,37d2cf90-2210-4bf4-9b25-9a65a60dbf60,Ashleyview,Credit Card
203,629c15ae-3626-4575-a850-ea88f00ee5eb,Toys,468.57,2020-01-09,09d420c2-850b-4867-ab74-e99397e7155e,Lopezfort,Cash
204,2276a2c7-6511-4613-a742-538ca919d85a,Toys,261.33,2025-02-03,bebdcb94-8d44-4674-ac45-3fb1f890a965,Thomasfurt,Cash
205,e6e5f0f6-c0fc-484a-acb0-7ea64354b0d0,Books,258.01,2020-09-11,5735575c-9f43-4119-b893-103402739277,Kelleyfurt,PayPal
206,aab0a356-5260-4115-a52e-c745b307a2c7,Toys,472.78,2022-08-24,a9d1fb27-d0e6-4761-b435-6861daa9f1b5,South Victoria,Credit Card
207,0ee49a7d-74ae-481c-9788-7f1e173c41ec,Electronics,379.17,2025-01-18,591df4e2-e0f9-4e3b-a5e2-782a8849320a,Toddview,Cash
208,2033c783-a4d3-4843-b91c-306c7eff8db4,Electronics,477.7,2022-01-14,5469f228-a50e-41e0-8f5e-637a95826b0f,North Joseview,Credit Card
209,7a072333-dc44-4f13-b33f-2009a91bd431,Home,64.11,2020-06-25,c76a75f6-0435-452d-91c3-57f9a37060ea,Port Andrewview,PayPal
210,ae890a70-93ed-4cd1-af05-ed4c7fb339e8,Electronics,90.84,2023-05-28,9b56ed24-5968-41ba-9feb-68fd6b05f7cd,New Brianland,Credit Card
211,cba4c2ed-7a1b-4789-9242-b5b990bab8d5,Home,301.95,2020-01-14,210b6e7d-4c5f-4009-83a7-4df679a26070,East Alexisfort,Bank Transfer
212,6f5f2e19-9f27-483c-a573-b58a1f3f54fd,Clothing,347.65,2023-10-05,a90e3ad3-8b76-4793-991f-803016a16bc5,Alanport,Credit Card
213,5fee62da-c466-4834-9b26-a926ad9b9dff,Toys,75.29,2023-03-30,35d513b5-79e3-4332-b57c-a9d34a2b2a06,Oconnorville,Bank Transfer
214,d92d6cfc-cd67-4420-9dc0-2d519714b113,Home,241.41,2024-02-06,c5700b61-afb5-4661-8a4c-1f4f8b58ea16,Lake Seanside,Credit Card
215,496bb20c-9cbe-40cb-b97f-cd3f4e78ff21,Electronics,402.58,2022-12-28,71beb85d-8079-44ce-a510-8285dc09781b,New Michaelberg,Bank Transfer
216,b7e30e05-3f25-419a-81de-f12c6ccdd11f,Toys,302.22,2020-03-28,dc88588f-15c4-4f74-8525-4e0bb7aacc5d,New Andrew,Credit Card
217,667ddb4e-fb21-4091-a64c-c63b2498817a,Clothing,165.38,2023-05-28,5f3dc38a-320b-43fc-a0f1-c78cdfa6acb5,North Erinburgh,Credit Card
218,056eab45-a0f5-41ce-8ff7-e7422456b5c2,Books,497.27,2021-08-26,c2e97b25-3080-4632-abfc-dead6a3cdd60,Lake Levifort,Credit Card
219,c5b465be-6b4d-49bb-8864-25df0fa1c3fc,Books,151.64,2024-10-16,628c8ff3-be29-473e-b1b5-04a4ff474b9e,East Jennifer,Bank Transfer
220,516b699d-2a4c-408b-9369-b3cd427aaec9,Electronics,329.45,2020-04-11,e023d4f7-eee0-43fb-a5dc-d361eb3a3c2b,Chenville,Bank Transfer
221,d78fef39-a7be-4248-87be-af9b4532d002,Home,247.52,2021-08-03,ea48fe8d-d07c-4799-b860-34546ee2905a,Nicholasstad,Credit Card
222,dea1362a-07b5-4969-b4b3-0ffb4c8d8547,Toys,238.69,2021-02-05,8d413ede-831e-4a3c-ac89-d24dc0844bbd,North Brandi,Bank Transfer
223,ed0d3596-e5ac-4cf0-aa75-65e21376134e,Electronics,204.64,2023-06-18,76b2be05-a2ae-4815-8131-9271db735234,East Catherine,Cash
224,a2677eef-5536-4929-b3ec-e7c37d6f749a,Home,149.68,2023-04-25,1c5eccea-fa10-4b05-985f-93ebdb0e1d3d,Port Roberto,Cash
225,00392f00-d0fd-4947-a94d-f9b72c8f9e22,Books,395.24,2023-07-22,2a0842d6-d58d-48cd-ae0f-3331fbc20c54,New Christopher,Bank Transfer
226,73bfe2d7-8a02-4141-90f0-67ae8effabef,Books,20.87,2020-06-28,c4757373-7895-4a61-98ab-ef33d4316baf,Pattersonport,Bank Transfer
227,d1d1d5ef-d228-45b6-a658-707ddb83eb0e,Toys,435.68,2022-06-05,fcc0877d-4dc3-4d02-ad5f-43ea6e010b46,Castanedafurt,Bank Transfer
228,486e30dc-0096-45f3-99f1-dc7a0bdfd4d3,Toys,469.55,2022-12-17,53c3717e-f194-4f6a-8960-32cce66ceec0,Port Johnchester,Bank Transfer
229,ae664ca7-631d-478f-9420-2dad9a664fac,Home,442.24,2022-03-11,c0283dd8-2b05-4ae2-bee4-9da49f42a81e,East Victoria,PayPal
230,9d9de165-80f9-4455-9fe9-fefc47b80653,Toys,254.74,2021-02-07,c432600d-2bf3-4fd0-916e-f62586f625f4,Guzmanport,Cash
231,7333b77b-83f7-4e6c-bb09-95e67aa4cac4,Electronics,100.81,2023-06-16,0f3e45f4-92c5-4450-ac44-a8a66133f7c0,Castrochester,Credit Card
232,ccab8dd7-4ba7-43e3-ba76-3cac7ea2ce71,Books,19.44,2020-07-17,142d01fe-bfa1-4444-9b65-fbbf8c5a0558,West Brian,Credit Card
233,3372ae9b-b4b7-4b92-b182-cddcfa2e17cf,Books,133.73,2025-01-22,7968ff4a-8d8d-40f0-92ea-21ab13225b03,Lake Christopher,Cash
234,7b260462-c0ae-45ca-8c33-3261a10c4776,Home,60.05,2020-02-07,03978fe3-671d-48b2-8169-9aa0d81e3803,Rachelbury,Cash
235,6df349e4-7922-4f19-baa7-b8ce1a228178,Clothing,205.17,2022-08-27,8eeb32bc-a30c-4ba0-ade5-ec12af8943c3,East Steven,Bank Transfer
236,3746cefc-a7d1-43b7-be2c-f7e89999d54d,Electronics,25.45,2024-09-24,7a76a342-270e-4ba7-8745-058cced7980c,Bethburgh,Cash
237,0ba1d3c9-528f-4105-9fc1-5729e5c94e0a,Books,474.88,2020-03-10,7a9b6df1-206e-4fa2-9527-82ca89bbc16b,Lake Danielfort,Bank Transfer
238,a222e8a6-9def-4e93-aa30-9fe4503cd5ae,Clothing,419.4,2021-06-24,2ef114f4-408e-4691-9f64-e829576f77a8,Smithport,PayPal
239,6845e30f-c4aa-411b-be7e-45d9e3301b8b,Books,50.17,2025-02-22,c945410a-813b-4e42-abbb-26cd66aa46a5,South Chrisland,Cash
240,5925ca3d-1ee1-4f71-bc77-3026adbfec23,Clothing,437.32,2023-04-06,b6870705-1078-400c-90ad-ab075af60129,Lindafort,Bank Transfer
241,e0d982ad-7813-415b-ab71-eb8137c95aa1,Electronics,288.87,2024-11-20,9f411b9a-805a-4d57-979b-b3aea28d7846,Josephtown,Credit Card
242,5dfe9364-a655-4b60-8e34-83eb018f3788,Electronics,398.83,2020-01-21,7dead5f3-d7ba-43b4-b386-e0cf96fb6f32,Port Peterton,Bank Transfer
243,a2203fc8-8435-48ae-bae3-8fc7d84cc9af,Books,57.97,2022-11-18,467cccac-ce2d-431d-867a-7585f48a8116,East Kenneth,Bank Transfer
244,fa5868b3-1ce4-457f-8f39-97a2b027a62f,Electronics,395.41,2020-08-05,c8cebeae-0844-45e2-aa1f-af0f08dea899,Vasquezbury,Credit Card
245,b29712b4-d370-4df4-9a1d-816325e0f51c,Clothing,299.63,2021-12-18,43c65c90-51a7-4d43-96dd-5eb0a862defa,North Carl,Credit Card
246,ed681022-d718-4e18-a489-5b0ae1221265,Home,32.53,2025-02-23,08da5cf0-dad9-402c-a804-683a0ad4a3a1,North Stephenton,PayPal
247,e2c277a1-d406-4698-90fc-25fe6fb71390,Toys,22.69,2021-05-16,7661c37d-a9f6-41c3-a802-12b046ae8aa0,North Christopherburgh,Credit Card
248,e111096a-0586-490e-bed6-6232351384ac,Home,128.6,2022-03-01,c444fbb5-2c3e-4664-9358-823dff7c8c82,South Kaylamouth,Bank Transfer
249,c81d5e5a-4c2e-47d3-9d50-b7c86799be8c,Electronics,22.5,2020-06-17,0e2ecb52-7574-4c6e-b3bd-340aa798f94a,West Graceshire,Credit Card
250,0d5622f8-611f-47d0-8776-4d9e8d5648d2,Toys,287.12,2020-03-04,532a7f7c-f671-4b07-b7f8-8e6ae4041bcd,Matthewfort,Cash
251,1b7080af-6293-4afe-ae85-4887b435ce7a,Toys,476.2,2021-11-29,4d1f2ecc-100c-40cc-8e74-0c3abf9d9d66,Port Taylor,PayPal
252,4f04613e-c5d9-480b-aac8-7b9c4de11dc7,Books,358.68,2024-12-21,cb88180f-4ea4-4e02-9076-fb532f03e99f,North Bonnieton,PayPal
253,603e041c-f7e4-4b39-bdb9-652faaad212b,Books,199.1,2021-01-28,d5bf07b2-5f11-42a8-a350-f86f1cdb3a96,Andrewhaven,PayPal
254,3d626c31-c3d2-4f20-8402-a198c4cc784c,Electronics,272.13,2021-04-12,3e707c5b-a92c-4855-affe-ad6c23c4b4d6,Andrewfurt,PayPal
255,d7d1e065-9623-4bf5-aa30-5159d7825ed3,Home,471.73,2024-12-07,d1cc7ad7-3f80-4b3f-8e4e-5b6cc6cc87c5,Vickitown,PayPal
256,23e22d65-eff9-441c-867d-54f8c9614f60,Toys,380.48,2022-11-20,89fec748-1246-4153-bcf6-955ca9464721,Martinborough,PayPal
257,57f013d2-92a3-4e96-974d-8112bf06b722,Clothing,48.16,2024-04-04,8a3cc68d-be28-4e14-a851-2423fb95d79e,New Michael,Credit Card
258,2c238c8d-369f-4db2-8808-7f1d05386c80,Electronics,223.0,2020-05-26,946292ae-1495-4caf-ae96-f7dd65236ae4,North Joshualand,PayPal
259,ddddf0ce-5172-4b67-85f0-d2b48ace86a9,Toys,73.06,2025-03-06,5f516530-45a7-4698-ab74-1ab33910c2f9,Kathleenberg,Credit Card
260,f21fb263-78f5-4b62-ad63-3c7284413d04,Electronics,235.31,2023-09-26,6b716187-dc6a-42e2-afd0-89590c57cab9,Marshallfort,Bank Transfer
261,f6b0db6b-d3b7-48ae-b579-f6925fd8ac64,Electronics,400.07,2021-08-23,af46d389-ba66-4257-ac23-0db272217ecd,West Virginiachester,Cash
262,97e3fb2c-4e5d-43d0-bd30-d4cde4d290ff,Home,90.92,2023-02-26,e0b98515-d1ff-428a-99c4-20e82298211d,Jessicafort,Cash
263,16070bf2-7836-4b71-8d4a-25f129ab35aa,Clothing,108.59,2025-03-23,7e728953-6792-4ae9-acc8-648219d15628,North Andrealand,PayPal
264,f20b163b-df09-4eee-afbf-d668943c65dd,Toys,368.66,2023-02-05,3407f6bc-1079-4caa-87a0-c495d86623ed,Lake Isaacborough,Credit Card
265,6b232fee-9089-4558-ba41-46d1669253c8,Home,163.62,2022-11-13,fb9bec40-bc24-4b93-9111-768e649b4885,New Diane,Credit Card
266,09acd6e9-1ca0-4103-af61-e52bfefe46c6,Books,371.85,2021-05-31,db20cfaf-03ef-4487-b8f4-c421b2b15c08,Tracyville,Bank Transfer
267,a71be120-f672-452c-baca-daf4f6cdb833,Books,396.13,2023-05-10,b3f9f716-19c3-4d44-be36-7ab8a0ef436e,East Connie,Cash
268,8057f892-2cb6-44f1-b1f5-5e76e429882f,Books,120.63,2025-01-23,4d3bdc14-4323-458e-b18b-0362169d6a00,South Angelaland,Credit Card
269,182be39a-ea24-4d99-8938-1567bfed729e,Electronics,283.45,2025-01-01,97596f67-eb65-4817-9dee-e553aade0841,Kevinport,PayPal
270,f66d9990-51db-4020-b890-5372af0a2741,Electronics,381.9,2024-06-18,0e9a4469-722e-4aa8-a783-a1a60bb15ca3,North Brenda,Cash
271,91040e61-bfdd-4da4-90af-6c55b8ef925a,Books,287.3,2022-07-18,d25a682c-4241-4f07-82e9-0cd09187af29,Deniseside,Cash
272,53a944c6-ca98-4de4-9840-d779062de96c,Clothing,394.58,2024-09-09,353e67be-e045-4ee7-807e-24f2e230c81e,Lake Kimberlyview,Cash
273,9b705a00-67c4-4a21-a3cd-44ee5f657f8d,Books,311.44,2022-04-01,29c8d38a-8214-4fd6-831a-29088162e50e,Oliviafort,Credit Card
274,3b485627-ff33-49e7-b756-d34020bd9347,Home,230.29,2025-03-23,5c2aaffb-4956-430e-8397-4f3acc7e16e1,Kingstad,PayPal
275,5f74a224-5509-4afe-8a3f-d202d66cd7e9,Home,215.69,2024-12-27,0f5e9599-b9af-4c98-b1ad-385c7a277b22,Clarkshire,Cash
276,a4acf732-9db0-4e91-967d-8832f2514373,Books,30.05,2023-07-02,aa5bdc75-1711-4503-b7a9-2b807090c431,Port Randyshire,Cash
277,d4f60af7-2404-435f-8b4e-5a9651b31643,Clothing,177.66,2020-08-27,35d17cba-374a-4e88-afce-45e9b2bf4400,East Kevin,Cash
278,258bfdb6-668e-4ef9-b817-fbd3ecacdbf1,Home,254.29,2020-10-19,addd396e-aa1b-40b7-8612-cb067c450447,West Tarafort,Cash
279,cad6ba53-2926-45a6-8aa7-80b1fa873351,Home,358.22,2022-12-20,75fada16-b790-4238-9f33-c806b8084877,Vegaport,Cash
280,6afd2cf1-4bdc-4ff7-8d28-cf24cfd6b849,Home,281.22,2022-04-01,4b6c09b9-9abb-49fb-8126-1e68c471c7f6,Morrowhaven,Bank Transfer
281,5369aff7-20ba-46dc-845e-629d0f48a70e,Clothing,156.1,2022-02-21,17ed8313-ecc5-4b50-82ff-28d2400f1340,Toddborough,PayPal
282,f586489f-d295-4f3c-9432-5957e5b60fd3,Clothing,243.62,2022-10-02,0fff3636-7c62-49f6-956b-9c2b4ab1e729,Fergusonton,Credit Card
283,44aa277c-958c-4cc4-8a1d-02847c0502f3,Clothing,26.1,2023-08-06,f365c61e-df5f-4b51-a9c5-123f3bf3291b,South Joshuafurt,PayPal
284,1b4c0e4d-2b5e-4f75-a2ea-7a08a540432f,Home,355.56,2023-05-01,023a1f3b-28a2-4165-b06b-4541eceac7ab,Tiffanyfurt,PayPal
285,ce04babc-429c-4a12-a1c3-3f7ebd84a485,Clothing,272.23,2021-12-08,76967e7b-417a-496b-8ac7-ad1f2e76e906,Port Deborahstad,PayPal
286,3b34e567-89ca-4ca7-83ff-e5a3def6a4aa,Clothing,489.22,2023-04-30,3e72c827-9ea4-40cf-aa82-5151057c3f00,Bowenton,Credit Card
287,cc45f437-cc92-4b76-ad81-49efbd235319,Home,76.74,2022-02-28,29aede0b-a4b8-4f6f-bb90-8339e4b1a42f,West Russellmouth,Cash
288,518e497f-c9eb-44c3-89cc-5689ea541e84,Toys,368.83,2021-02-17,1a4a02a4-18c3-4a0d-9568-80ca0c8ceb8d,West Luis,Credit Card
289,5b3b8325-8362-47c6-9908-5fca5c7804c1,Clothing,446.04,2022-06-27,12eca3af-b62f-4818-aeb3-7cbaa7921779,East Edwardbury,PayPal
290,0925ccb2-7842-4d12-a9aa-b4331f805f59,Home,240.6,2020-02-08,649c0cd7-ed5b-40e2-a579-5d3e54c0ce01,Kimberlyville,Credit Card
291,01abe6e9-df44-4bb1-81ae-da33e4b835fb,Books,341.43,2024-04-16,af7800f0-6109-40bd-883f-f40be8777808,Jeffreystad,PayPal
292,19b6ceac-dcdc-4d5e-957c-8987d42a212e,Clothing,105.88,2020-06-16,c79bd8e7-c544-49fc-9dc3-d2c565dc2527,South Scott,PayPal
293,8cd2e5b6-98f7-401f-85e0-0c64c6371daf,Books,370.22,2023-12-07,d8671250-7dab-4f1a-80ed-7673bc0ed866,Hernandezshire,PayPal
294,ac82fc76-4ece-4ed7-bb26-2eaea22e7320,Clothing,76.35,2020-04-25,67af3ba2-3b71-4a20-8984-6dc879b42df8,Forbesfort,Cash
295,b441a83b-b051-43c6-9569-fb519d95f0d5,Books,355.4,2021-10-26,5b3afc19-3d27-4bae-b1c9-ca29b025eb58,Taylormouth,PayPal
296,a9d3fd04-fdb7-467f-bdd4-0c28102b1f83,Electronics,332.75,2024-04-28,4368c1f8-eec2-4da1-8403-0556500500e1,Torresberg,PayPal
297,bbf39dea-cb35-4892-a9f7-d2cb4c21fbbd,Electronics,472.77,2024-02-24,09afe61b-d599-4ea4-8160-deba479a0110,Williamsbury,Credit Card
298,586b4aa2-3139-4eba-8405-5ade6cd9dac2,Electronics,417.55,2023-07-19,281b1840-ade3-4595-bda0-027530e0e2a9,Port Kellichester,PayPal
299,7bac4be0-455a-43f0-9637-ad5b00d741b8,Toys,258.31,2022-02-15,7c4cdae2-29a1-4000-8ebc-80c6c1607ad1,Clarkfurt,PayPal
300,0c1eb126-592d-40a1-a709-5473c9db58cf,Clothing,385.14,2025-01-28,1c7e5e77-7e3d-4835-9d1f-4260243bcf85,East Sharon,PayPal
301,1f922af1-421a-464f-97e2-dbc2801fe321,Home,12.4,2023-10-06,0588f7b8-6243-414a-9191-60c94e7c4b1f,Tylerburgh,Credit Card
302,67d8e85f-baf1-4c1a-b543-dc84073af4a2,Electronics,331.2,2022-06-20,6d0e54ac-bc91-4a52-b628-ad235f6606b4,Michaelborough,Cash
303,123d3cd8-743c-4cd2-81e0-9ec32efa4dd2,Books,404.04,2021-07-04,97d78741-7187-484f-82a2-7b5666178636,West Leonside,Credit Card
304,4a69a3b7-5863-4a67-9fc0-7e6bd3763274,Electronics,463.76,2022-02-18,612fa899-7077-4fdf-8891-0510c0831978,Whitakerview,Cash
305,33e6f9cd-a4f8-40ee-a4f3-94bf9e5f9330,Electronics,240.37,2025-02-07,a42657c9-299d-4bc9-b3a5-35aba8248b45,Lake Jessemouth,Bank Transfer
306,0e159c3f-3a40-4e6b-b0c2-31c99185d9ec,Electronics,119.51,2023-05-06,1a0076d6-377b-4251-8128-a8ee0d8e786b,Mariatown,Credit Card
307,880c86bb-342d-4877-819f-7269e1a54c07,Home,388.23,2025-03-31,a7120443-c4fa-47b2-99ad-7852100a7d49,Port Jamestown,PayPal
308,c687e221-aa48-43fb-9a1a-100bc7e1119d,Electronics,414.48,2020-04-09,ee1efbdf-be35-4757-bc91-2f006f04012e,Reeseside,PayPal
309,27dc4418-781f-43e6-9270-025334c9a300,Books,211.44,2024-12-08,cd0cc207-95cb-4e1c-959c-7df731dad5ed,Thomasport,Bank Transfer
310,b08ca9ec-9eaa-44a6-954e-38502f1c1340,Books,173.33,2023-05-30,226b6311-5a9a-4b1a-997d-ed98a21c8148,North Teresa,Cash
311,4716ee32-4a5b-425a-8ec4-a378910a2420,Home,198.03,2020-06-06,1ece6e7c-2d8b-4a32-807c-cedbf0ed1644,Gardnerstad,Bank Transfer
312,3d33c65a-e43d-4b26-9f4b-2441c12ab514,Toys,419.7,2024-12-26,bb2e118b-faeb-42fa-a72c-a3bec3f70015,Jeffreymouth,Cash
313,928d05d2-7dfa-4788-bc9d-d9826754b60f,Electronics,89.04,2021-03-03,78b148c5-a6bb-42aa-97c1-3b0220d8ae95,Jenniferview,Bank Transfer
314,b31f75aa-1477-4024-9e83-7ef6ab9c0a56,Books,495.62,2020-12-21,aa6b61e8-a6ca-4998-9fcf-d27ef1f5f507,Port Jonathan,Bank Transfer
315,aedfb796-89fc-4773-b97f-b1093ba61b90,Toys,282.67,2022-09-08,9c7e361b-f704-4a27-b669-f087d5b9f6f6,New Mauricefurt,Bank Transfer
316,ef36a252-6890-4017-8da3-1a2488d4a811,Books,415.22,2022-06-30,4b38cf21-7b75-47b9-b1ad-ae6e23eccc0f,New Danatown,Cash
317,09cb7f7d-f094-4b7d-b2aa-213e1a986ddc,Electronics,390.43,2025-02-18,922b502a-828d-4c91-878b-2b51187c6db7,Campbellbury,Credit Card
318,f34cac83-e4b1-4e25-aac3-0a7ad0b3922c,Toys,275.39,2020-06-04,f258d035-2362-48b0-ba7b-396aa91b5afd,Schultztown,Bank Transfer
319,d5ce8c38-4582-4a42-b299-69f0ed1bbfc2,Home,317.42,2020-01-17,4c6aad43-4316-44f3-97cb-4c93282e7772,North Danielle,Cash
320,087fa3b7-f3aa-4467-b312-a64299cf59d0,Clothing,193.87,2022-05-17,cd81ff14-bdfc-4802-b1fd-294b11b1b828,Clarkburgh,PayPal
321,869838d2-8f10-4296-ab35-f7a0417cff0c,Clothing,336.23,2021-09-18,a2410ed8-a590-4f83-9a2d-ebcbe3b09199,New Cynthia,PayPal
322,4e59e795-9cc8-43eb-911a-4ff61a026b95,Electronics,377.37,2022-11-19,965cfad5-b8e4-4d8f-948f-2ebe2b5bd023,Julieshire,Cash
323,32225e4f-4115-445e-a5b3-1e28daf304fd,Home,174.85,2022-08-13,a276eb8a-ef03-4f2a-90f3-9a1ccfb523a7,Monicastad,PayPal
324,d3c32743-211a-4170-9c79-7a6ec5084e19,Toys,272.63,2022-07-17,2891bb62-f9c1-4195-892c-2ef549230980,Port Amberborough,Credit Card
325,009d944f-9b56-4699-815b-1b53f3eebfca,Clothing,237.46,2022-07-19,0f813035-2879-417d-adf3-66cd9b7061ae,Thompsonshire,Credit Card
326,f769da94-8b9e-447e-a6e9-7c9b63179aa3,Home,81.74,2025-03-13,35346d98-eac9-4017-a639-d315b6b71cc1,North Christopherburgh,Cash
327,d0856545-1981-4c40-a389-0b459357554f,Books,255.89,2024-09-21,6c550a49-e954-4134-935d-fbe1a8dc691d,Greenchester,Cash
328,424db0e3-887a-4fa0-960e-e4e715bd39dc,Clothing,348.45,2021-02-18,4c6397c0-4315-4703-a3b6-db77b29ed632,Lake James,Cash
329,6a6f4472-ef21-4951-941b-ba183a5ea18a,Home,393.72,2020-08-22,5d2af392-7c61-45d1-ba54-7c933bb36858,West Tanya,PayPal
330,77426355-7455-4cd5-bd62-3be7e6defd9f,Books,498.24,2021-04-24,8ac6b6fc-cb26-43d3-ada2-096e92b0f78d,Lake Jacob,Credit Card
